user_id,exercise_id,rating
user_0735,5,2.3
user_0735,22,2.6
user_0735,34,1.9
user_0735,21,4.1
user_0735,11,4.9
user_0735,13,3.9
user_0735,35,3.3
user_0735,3,3.2
user_0735,41,1.8
user_0735,16,4.3
user_0735,10,4.0
user_0735,40,1.8
user_0735,4,3.2
user_0736,16,5.0
user_0736,13,4.5
user_0736,40,2.8
user_0736,19,3.1
user_0736,50,3.9
user_0736,18,3.4
user_0736,9,4.5
user_0736,47,2.1
user_0736,39,2.8
user_0736,29,5.0
user_0736,44,3.6
user_0736,49,3.7
user_0736,46,3.6
user_0736,25,5.0
user_0736,36,3.9
user_0737,14,4.4
user_0737,8,3.7
user_0737,46,3.3
user_0737,4,4.0
user_0737,44,3.6
user_0737,28,5.0
user_0737,34,4.9
user_0737,47,2.5
user_0737,19,3.9
user_0737,35,3.6
user_0737,51,3.7
user_0737,2,3.4
user_0737,24,3.7
user_0737,17,3.6
user_0737,49,3.0
user_0738,27,3.6
user_0738,21,2.9
user_0738,36,3.1
user_0738,26,3.9
user_0738,30,3.4
user_0738,35,4.2
user_0738,1,3.1
user_0738,0,4.3
user_0738,9,3.9
user_0738,37,2.8
user_0738,13,2.4
user_0738,47,3.1
user_0738,4,3.0
user_0738,50,4.3
user_0738,12,2.5
user_0739,51,2.3
user_0739,33,3.9
user_0739,9,4.0
user_0739,43,2.5
user_0739,30,2.8
user_0739,19,2.6
user_0739,14,3.9
user_0739,28,1.7
user_0739,38,2.3
user_0739,45,4.6
user_0739,23,2.2
user_0739,35,1.7
user_0739,27,2.9
user_0739,36,4.1
user_0739,32,2.6
user_0740,36,3.8
user_0740,28,3.0
user_0740,17,3.7
user_0740,14,3.2
user_0740,9,3.5
user_0740,29,2.5
user_0740,30,2.4
user_0740,46,2.6
user_0740,34,1.2
user_0740,0,5.0
user_0740,10,1.8
user_0740,47,2.8
user_0740,31,1.8
user_0740,45,4.6
user_0740,12,3.1
user_0741,47,2.0
user_0741,50,1.0
user_0741,39,3.0
user_0741,48,2.0
user_0741,36,3.6
user_0741,49,4.3
user_0741,46,2.7
user_0741,6,2.9
user_0741,24,2.3
user_0741,17,1.6
user_0741,1,2.0
user_0741,8,1.2
user_0741,2,1.4
user_0741,23,2.4
user_0741,12,2.6
user_0742,25,4.9
user_0742,31,1.9
user_0742,0,2.2
user_0742,49,3.7
user_0742,32,2.0
user_0742,40,3.9
user_0742,13,3.5
user_0742,36,3.4
user_0742,24,2.7
user_0742,7,2.0
user_0742,44,3.0
user_0742,4,1.8
user_0742,20,3.0
user_0742,15,3.7
user_0742,28,2.4
user_0743,40,4.6
user_0743,38,3.5
user_0743,14,4.8
user_0743,18,3.0
user_0743,47,2.2
user_0743,13,2.8
user_0743,9,2.9
user_0743,22,2.9
user_0743,33,4.8
user_0743,36,2.3
user_0743,43,1.9
user_0743,4,2.3
user_0743,31,1.8
user_0743,16,1.8
user_0743,48,3.3
user_0744,11,4.2
user_0744,39,3.3
user_0744,7,3.9
user_0744,43,3.3
user_0744,50,2.4
user_0744,13,4.9
user_0744,47,2.8
user_0744,26,4.9
user_0744,21,4.5
user_0744,31,3.4
user_0744,23,2.5
user_0744,35,3.3
user_0744,12,5.0
user_0744,14,2.5
user_0744,36,4.1
user_0745,42,3.2
user_0745,15,2.3
user_0745,25,3.7
user_0745,40,3.3
user_0745,28,2.5
user_0745,18,3.2
user_0745,27,4.6
user_0745,10,4.1
user_0745,6,3.0
user_0745,13,4.0
user_0745,21,3.8
user_0745,3,3.7
user_0745,4,3.0
user_0745,43,2.7
user_0745,23,2.5
user_0746,44,3.3
user_0746,2,4.0
user_0746,40,4.9
user_0746,20,4.4
user_0746,46,3.8
user_0746,33,4.6
user_0746,7,5.0
user_0746,49,2.6
user_0746,16,4.4
user_0746,50,4.0
user_0746,9,4.3
user_0746,31,2.8
user_0746,34,5.0
user_0746,30,3.7
user_0746,27,3.4
user_0747,50,2.1
user_0747,13,3.5
user_0747,33,4.3
user_0747,31,1.0
user_0747,45,3.2
user_0747,9,3.7
user_0747,23,3.3
user_0747,30,3.6
user_0747,25,3.2
user_0747,5,2.3
user_0747,34,1.4
user_0747,24,3.6
user_0747,12,2.0
user_0747,41,4.8
user_0747,43,3.0
user_0748,32,2.9
user_0748,42,2.4
user_0748,9,4.3
user_0748,33,3.1
user_0748,45,3.8
user_0748,28,3.7
user_0748,7,2.3
user_0748,36,4.4
user_0748,37,2.4
user_0748,47,3.0
user_0748,31,4.3
user_0748,24,2.1
user_0748,26,3.0
user_0748,13,3.1
user_0748,1,3.4
user_0749,27,3.2
user_0749,12,3.0
user_0749,46,4.7
user_0749,11,3.1
user_0749,33,3.9
user_0749,17,3.0
user_0749,43,4.2
user_0749,18,4.0
user_0749,0,2.6
user_0749,42,3.9
user_0749,16,3.3
user_0749,24,3.0
user_0749,13,2.7
user_0749,41,4.4
user_0749,15,4.3
user_0750,46,2.8
user_0750,21,2.3
user_0750,15,3.2
user_0750,51,3.3
user_0750,23,2.6
user_0750,37,3.1
user_0750,30,2.7
user_0750,10,2.4
user_0750,26,3.1
user_0750,3,4.3
user_0750,36,3.4
user_0750,5,3.2
user_0750,39,2.2
user_0750,41,2.5
user_0750,35,3.1
user_0751,45,2.8
user_0751,19,4.1
user_0751,17,3.5
user_0751,26,3.4
user_0751,10,2.3
user_0751,47,2.6
user_0751,24,3.4
user_0751,20,3.6
user_0751,8,2.5
user_0751,41,3.7
user_0751,49,3.6
user_0751,44,3.9
user_0751,7,3.8
user_0751,38,3.7
user_0751,1,5.0
user_0752,20,2.9
user_0752,2,4.7
user_0752,3,4.1
user_0752,46,3.7
user_0752,43,4.2
user_0752,0,4.1
user_0752,34,2.9
user_0752,28,3.8
user_0752,7,2.6
user_0752,18,3.8
user_0752,24,4.1
user_0752,40,3.7
user_0752,41,3.9
user_0752,29,1.0
user_0752,37,3.5
user_0753,2,5.0
user_0753,5,5.0
user_0753,31,2.6
user_0753,42,3.4
user_0753,22,3.7
user_0753,13,3.5
user_0753,41,4.2
user_0753,49,3.1
user_0753,23,4.2
user_0753,6,3.3
user_0753,33,4.1
user_0753,3,4.4
user_0753,8,4.8
user_0753,30,4.0
user_0753,36,3.0
user_0754,14,2.2
user_0754,49,3.6
user_0754,9,3.6
user_0754,8,3.0
user_0754,4,1.9
user_0754,6,1.9
user_0754,12,3.4
user_0754,35,3.1
user_0754,34,1.6
user_0754,39,2.3
user_0754,29,4.1
user_0754,25,3.1
user_0754,21,4.6
user_0754,45,4.2
user_0754,16,3.0
user_0755,50,2.8
user_0755,47,2.3
user_0755,11,3.5
user_0755,3,3.7
user_0755,29,1.8
user_0755,19,2.0
user_0755,9,3.1
user_0755,33,3.4
user_0755,8,3.7
user_0755,16,2.7
user_0755,41,2.7
user_0755,35,2.1
user_0755,31,2.0
user_0755,48,1.8
user_0755,5,3.2
user_0756,27,1.9
user_0756,49,3.2
user_0756,6,3.7
user_0756,39,3.3
user_0756,10,3.0
user_0756,30,2.4
user_0756,20,2.8
user_0756,15,3.4
user_0756,9,3.8
user_0756,37,3.0
user_0756,32,1.6
user_0756,45,3.8
user_0756,7,1.6
user_0756,35,3.2
user_0756,44,3.0
user_0757,27,4.1
user_0757,39,3.2
user_0757,16,3.8
user_0757,45,4.4
user_0757,15,3.2
user_0757,1,3.0
user_0757,0,5.0
user_0757,17,3.7
user_0757,11,4.7
user_0757,2,4.0
user_0757,51,4.2
user_0757,21,4.7
user_0757,12,3.3
user_0757,19,3.5
user_0757,43,3.4
user_0758,8,4.5
user_0758,45,2.6
user_0758,24,3.9
user_0758,29,2.4
user_0758,6,3.3
user_0758,31,3.9
user_0758,35,3.3
user_0758,15,4.2
user_0758,46,3.2
user_0758,10,2.0
user_0758,42,3.6
user_0758,22,3.3
user_0758,17,4.0
user_0758,38,2.6
user_0758,16,3.6
user_0759,15,3.8
user_0759,5,1.3
user_0759,0,2.5
user_0759,48,1.6
user_0759,11,1.5
user_0759,29,1.3
user_0759,43,1.9
user_0759,14,3.3
user_0759,13,2.8
user_0759,12,1.3
user_0759,27,2.8
user_0759,36,2.9
user_0759,40,4.0
user_0759,23,2.2
user_0759,38,1.9
user_0760,29,2.4
user_0760,21,1.2
user_0760,30,3.1
user_0760,1,1.0
user_0760,14,3.0
user_0760,49,4.0
user_0760,33,3.6
user_0760,12,3.0
user_0760,38,1.9
user_0760,36,3.8
user_0760,26,1.4
user_0760,41,2.6
user_0760,32,3.1
user_0760,46,1.9
user_0760,25,4.5
user_0761,24,1.7
user_0761,7,1.0
user_0761,41,4.2
user_0761,33,3.0
user_0761,47,2.1
user_0761,42,3.3
user_0761,43,1.8
user_0761,0,2.0
user_0761,13,2.6
user_0761,16,2.0
user_0761,45,3.6
user_0761,40,4.0
user_0761,19,1.6
user_0761,9,3.5
user_0761,20,2.3
user_0762,22,3.4
user_0762,17,3.3
user_0762,14,3.2
user_0762,24,3.7
user_0762,39,3.7
user_0762,45,3.2
user_0762,16,3.9
user_0762,47,3.6
user_0762,40,4.6
user_0762,2,3.9
user_0762,8,4.4
user_0762,30,4.3
user_0762,44,3.9
user_0762,32,3.4
user_0762,38,4.1
user_0763,8,4.0
user_0763,27,2.3
user_0763,45,3.7
user_0763,6,2.5
user_0763,13,4.7
user_0763,11,4.7
user_0763,15,3.3
user_0763,33,2.9
user_0763,17,3.9
user_0763,20,3.5
user_0763,14,4.7
user_0763,51,2.5
user_0763,29,3.3
user_0763,42,4.1
user_0763,24,3.7
user_0764,14,5.0
user_0764,1,1.5
user_0764,0,1.9
user_0764,13,3.9
user_0764,40,4.8
user_0764,30,2.7
user_0764,23,4.6
user_0764,7,1.3
user_0764,20,3.0
user_0764,28,3.6
user_0764,51,2.6
user_0764,31,1.0
user_0764,3,1.7
user_0764,15,4.8
user_0764,24,2.7
user_0765,6,4.5
user_0765,38,4.4
user_0765,42,4.8
user_0765,30,3.0
user_0765,12,2.7
user_0765,46,3.8
user_0765,7,3.6
user_0765,32,4.1
user_0765,33,3.7
user_0765,2,4.2
user_0765,37,4.0
user_0765,47,3.6
user_0765,23,3.2
user_0765,44,4.6
user_0765,17,3.6
user_0766,46,2.0
user_0766,36,3.0
user_0766,44,2.7
user_0766,47,3.3
user_0766,20,3.1
user_0766,34,3.7
user_0766,35,2.7
user_0766,31,4.1
user_0766,15,3.8
user_0766,42,2.5
user_0766,38,2.9
user_0766,21,4.3
user_0766,0,3.8
user_0766,43,2.3
user_0766,11,3.5
user_0767,27,1.3
user_0767,44,3.1
user_0767,10,1.9
user_0767,49,4.1
user_0767,39,2.6
user_0767,19,1.5
user_0767,20,2.3
user_0767,12,2.4
user_0767,14,3.2
user_0767,31,1.5
user_0767,0,2.3
user_0767,51,1.0
user_0767,13,2.5
user_0767,42,2.8
user_0767,32,2.2
user_0768,28,2.9
user_0768,26,2.2
user_0768,51,3.9
user_0768,0,3.3
user_0768,21,3.8
user_0768,48,4.6
user_0768,39,4.2
user_0768,31,3.5
user_0768,36,3.3
user_0768,13,4.0
user_0768,25,3.7
user_0768,3,3.4
user_0768,45,3.6
user_0768,22,5.0
user_0768,46,3.7
user_0769,34,4.8
user_0769,47,3.4
user_0769,0,3.1
user_0769,23,3.2
user_0769,30,3.9
user_0769,33,3.6
user_0769,44,3.5
user_0769,2,4.0
user_0769,42,3.9
user_0769,50,4.2
user_0769,29,2.9
user_0769,40,3.9
user_0769,41,4.0
user_0769,18,3.0
user_0769,21,1.1
user_0770,19,2.9
user_0770,49,4.3
user_0770,40,3.8
user_0770,26,1.6
user_0770,39,1.4
user_0770,41,3.7
user_0770,12,2.5
user_0770,24,2.8
user_0770,5,2.1
user_0770,44,3.4
user_0770,45,5.0
user_0770,33,3.5
user_0770,47,2.2
user_0770,27,2.1
user_0770,37,1.3
user_0771,2,3.5
user_0771,49,3.8
user_0771,30,2.7
user_0771,27,3.3
user_0771,11,4.1
user_0771,35,3.0
user_0771,51,1.6
user_0771,15,3.0
user_0771,41,1.6
user_0771,14,3.2
user_0771,25,3.8
user_0771,10,2.4
user_0771,26,2.7
user_0771,23,1.6
user_0771,1,1.5
user_0772,37,2.9
user_0772,10,4.9
user_0772,0,4.8
user_0772,9,4.2
user_0772,18,3.6
user_0772,34,3.1
user_0772,12,3.7
user_0772,26,4.2
user_0772,36,4.1
user_0772,49,2.5
user_0772,13,4.2
user_0772,45,3.4
user_0772,7,3.8
user_0772,2,3.6
user_0772,38,2.8
user_0773,43,3.3
user_0773,15,2.7
user_0773,47,2.7
user_0773,48,2.8
user_0773,24,2.4
user_0773,20,2.3
user_0773,29,3.5
user_0773,9,4.0
user_0773,25,3.4
user_0773,46,2.7
user_0773,17,3.5
user_0773,38,2.4
user_0773,32,2.2
user_0773,12,2.2
user_0773,27,2.3
user_0774,45,3.8
user_0774,8,3.3
user_0774,0,3.4
user_0774,37,2.6
user_0774,30,3.8
user_0774,26,4.2
user_0774,24,2.1
user_0774,18,3.4
user_0774,4,3.4
user_0774,39,2.7
user_0774,25,3.6
user_0774,42,2.3
user_0774,50,3.9
user_0774,9,3.7
user_0774,40,3.6
user_0775,33,4.0
user_0775,17,4.3
user_0775,21,1.1
user_0775,7,2.6
user_0775,34,2.3
user_0775,42,3.9
user_0775,41,3.9
user_0775,51,2.5
user_0775,10,1.0
user_0775,48,4.5
user_0775,39,3.4
user_0775,38,3.8
user_0775,37,2.9
user_0775,28,4.5
user_0775,19,3.7
user_0776,45,4.7
user_0776,39,2.6
user_0776,10,3.1
user_0776,44,2.7
user_0776,3,2.7
user_0776,25,4.2
user_0776,13,3.3
user_0776,18,2.4
user_0776,40,3.1
user_0776,36,4.1
user_0776,22,2.9
user_0776,2,1.3
user_0776,37,2.0
user_0776,49,3.8
user_0776,42,2.5
user_0777,31,2.9
user_0777,10,2.2
user_0777,21,2.3
user_0777,17,1.1
user_0777,33,3.3
user_0777,22,2.2
user_0777,45,4.6
user_0777,25,3.3
user_0777,26,2.3
user_0777,50,1.2
user_0777,47,2.3
user_0777,13,2.9
user_0777,46,2.7
user_0777,29,2.4
user_0777,3,1.4
user_0778,8,5.0
user_0778,45,2.9
user_0778,4,4.5
user_0778,51,2.5
user_0778,15,4.5
user_0778,38,3.5
user_0778,5,5.0
user_0778,24,5.0
user_0778,2,5.0
user_0778,22,4.3
user_0778,39,4.6
user_0778,46,3.9
user_0778,3,3.8
user_0778,25,4.3
user_0778,12,1.8
user_0779,49,3.1
user_0779,23,2.0
user_0779,42,3.8
user_0779,31,1.0
user_0779,0,1.4
user_0779,32,1.4
user_0779,48,1.2
user_0779,29,1.4
user_0779,28,1.2
user_0779,37,2.5
user_0779,45,3.9
user_0779,30,1.4
user_0779,21,2.8
user_0779,2,1.2
user_0779,8,1.2
user_0780,29,1.0
user_0780,42,5.0
user_0780,40,4.9
user_0780,30,2.6
user_0780,13,2.0
user_0780,14,4.5
user_0780,4,2.9
user_0780,11,1.0
user_0780,1,3.4
user_0780,38,3.9
user_0780,35,3.3
user_0780,51,2.6
user_0780,41,4.8
user_0780,15,4.9
user_0780,2,2.0
user_0781,26,4.8
user_0781,12,4.9
user_0781,10,4.9
user_0781,38,2.5
user_0781,39,2.5
user_0781,41,3.3
user_0781,42,2.1
user_0781,19,2.5
user_0781,40,2.6
user_0781,15,3.1
user_0781,2,3.7
user_0781,33,2.1
user_0781,9,4.4
user_0781,21,5.0
user_0781,7,3.7
user_0782,43,3.3
user_0782,18,3.5
user_0782,36,4.5
user_0782,39,3.0
user_0782,27,3.9
user_0782,40,3.6
user_0782,35,4.3
user_0782,17,3.0
user_0782,42,2.8
user_0782,32,3.3
user_0782,8,3.5
user_0782,13,4.9
user_0782,16,5.0
user_0782,25,4.4
user_0782,15,2.8
user_0783,29,4.8
user_0783,2,3.3
user_0783,47,3.9
user_0783,11,3.4
user_0783,24,3.4
user_0783,37,2.7
user_0783,27,4.9
user_0783,0,3.6
user_0783,49,4.0
user_0783,4,2.0
user_0783,30,3.9
user_0783,50,3.2
user_0783,32,2.9
user_0783,36,3.7
user_0783,35,3.5
user_0784,18,2.9
user_0784,16,3.9
user_0784,1,1.8
user_0784,40,2.9
user_0784,32,2.8
user_0784,17,3.0
user_0784,23,2.5
user_0784,25,4.4
user_0784,0,4.9
user_0784,47,2.2
user_0784,19,2.1
user_0784,14,3.1
user_0784,30,3.2
user_0784,29,5.0
user_0784,22,2.0
user_0785,40,3.1
user_0785,12,1.2
user_0785,26,1.4
user_0785,45,4.0
user_0785,41,3.6
user_0785,20,1.5
user_0785,25,2.4
user_0785,30,2.3
user_0785,13,2.1
user_0785,31,2.4
user_0785,9,3.8
user_0785,15,2.1
user_0785,22,1.0
user_0785,23,1.5
user_0785,43,1.0
user_0786,21,4.6
user_0786,10,4.7
user_0786,8,3.3
user_0786,23,2.9
user_0786,28,2.2
user_0786,44,3.7
user_0786,11,4.3
user_0786,39,3.1
user_0786,36,4.0
user_0786,33,2.9
user_0786,17,3.0
user_0786,16,4.7
user_0786,14,3.1
user_0786,19,2.6
user_0786,50,3.4
user_0787,28,2.3
user_0787,41,3.2
user_0787,50,1.1
user_0787,11,2.2
user_0787,4,1.0
user_0787,36,3.3
user_0787,15,3.6
user_0787,47,2.4
user_0787,44,2.9
user_0787,14,3.9
user_0787,42,3.3
user_0787,18,2.2
user_0787,7,1.4
user_0787,45,4.4
user_0787,5,1.0
user_0788,50,4.4
user_0788,46,2.8
user_0788,28,4.9
user_0788,29,3.6
user_0788,32,4.1
user_0788,41,4.6
user_0788,45,3.2
user_0788,7,3.0
user_0788,33,4.4
user_0788,12,2.1
user_0788,9,4.2
user_0788,42,4.9
user_0788,35,4.4
user_0788,44,4.5
user_0788,48,4.2
user_0789,40,3.4
user_0789,33,3.2
user_0789,7,1.3
user_0789,2,2.9
user_0789,36,3.7
user_0789,41,2.0
user_0789,1,1.4
user_0789,9,3.5
user_0789,50,3.0
user_0789,28,3.7
user_0789,17,2.9
user_0789,29,4.5
user_0789,3,4.0
user_0789,16,4.6
user_0789,38,2.4
user_0790,7,3.8
user_0790,28,3.9
user_0790,16,3.7
user_0790,48,4.1
user_0790,19,4.4
user_0790,35,3.9
user_0790,32,3.8
user_0790,13,4.1
user_0790,26,3.1
user_0790,18,4.4
user_0790,44,3.5
user_0790,6,3.4
user_0790,0,4.7
user_0790,12,4.1
user_0790,33,3.9
user_0791,31,3.6
user_0791,26,3.4
user_0791,35,2.7
user_0791,48,3.0
user_0791,41,3.4
user_0791,2,4.2
user_0791,51,2.0
user_0791,16,4.7
user_0791,13,3.8
user_0791,20,1.9
user_0791,40,3.7
user_0791,49,3.5
user_0791,28,3.6
user_0791,8,3.4
user_0791,10,3.8
user_0792,28,3.1
user_0792,51,2.6
user_0792,41,3.4
user_0792,42,2.4
user_0792,36,3.6
user_0792,16,4.8
user_0792,48,2.7
user_0792,22,2.6
user_0792,18,3.3
user_0792,9,4.7
user_0792,13,4.1
user_0792,0,4.7
user_0792,32,2.9
user_0792,29,2.8
user_0792,49,4.0
user_0793,19,2.3
user_0793,41,3.0
user_0793,42,4.2
user_0793,8,3.8
user_0793,28,3.0
user_0793,45,4.3
user_0793,33,3.9
user_0793,26,2.1
user_0793,47,2.9
user_0793,50,4.8
user_0793,11,3.9
user_0793,12,1.4
user_0793,44,3.4
user_0793,14,2.9
user_0793,0,4.4
user_0794,15,3.4
user_0794,45,2.4
user_0794,17,4.2
user_0794,26,2.1
user_0794,2,3.3
user_0794,5,4.0
user_0794,6,3.4
user_0794,18,2.6
user_0794,24,3.0
user_0794,14,4.2
user_0794,23,3.4
user_0794,44,4.3
user_0794,40,4.0
user_0794,47,3.3
user_0794,51,2.8
user_0795,32,4.8
user_0795,20,2.6
user_0795,12,2.3
user_0795,18,3.5
user_0795,16,3.8
user_0795,35,3.8
user_0795,22,3.3
user_0795,29,2.2
user_0795,39,3.3
user_0795,14,3.6
user_0795,23,3.8
user_0795,28,4.4
user_0795,3,2.7
user_0795,7,4.2
user_0795,42,4.6
user_0796,38,2.5
user_0796,7,1.4
user_0796,18,2.7
user_0796,37,2.6
user_0796,47,1.4
user_0796,33,3.3
user_0796,20,2.7
user_0796,17,2.1
user_0796,21,2.1
user_0796,36,3.5
user_0796,25,4.2
user_0796,40,3.4
user_0796,14,3.6
user_0796,42,3.3
user_0796,45,4.1
user_0797,12,3.5
user_0797,28,4.7
user_0797,26,2.3
user_0797,21,3.0
user_0797,39,4.8
user_0797,33,4.6
user_0797,38,4.6
user_0797,14,3.8
user_0797,46,3.8
user_0797,20,2.9
user_0797,17,4.1
user_0797,30,4.5
user_0797,10,1.3
user_0797,3,3.2
user_0797,36,3.0
user_0798,19,4.8
user_0798,44,3.6
user_0798,35,4.1
user_0798,25,3.7
user_0798,15,5.0
user_0798,40,3.9
user_0798,46,4.4
user_0798,28,4.3
user_0798,2,5.0
user_0798,14,4.5
user_0798,39,5.0
user_0798,33,4.8
user_0798,47,4.0
user_0798,12,3.1
user_0798,20,3.9
user_0799,36,2.0
user_0799,17,1.2
user_0799,40,3.4
user_0799,6,3.5
user_0799,14,5.0
user_0799,41,5.0
user_0799,18,3.1
user_0799,2,1.0
user_0799,30,3.1
user_0799,38,2.2
user_0799,43,2.5
user_0799,24,3.2
user_0799,33,4.6
user_0799,12,1.0
user_0799,20,2.6
user_0800,35,3.0
user_0800,4,3.3
user_0800,25,2.9
user_0800,26,4.7
user_0800,48,2.0
user_0800,43,3.1
user_0800,24,2.8
user_0800,42,2.0
user_0800,39,2.8
user_0800,1,3.1
user_0800,46,3.1
user_0800,33,2.5
user_0800,10,3.9
user_0800,0,3.9
user_0800,11,4.0
user_0801,0,5.0
user_0801,24,4.2
user_0801,37,3.6
user_0801,10,4.9
user_0801,29,4.8
user_0801,47,2.7
user_0801,26,3.8
user_0801,14,2.8
user_0801,31,5.0
user_0801,35,3.0
user_0801,13,4.8
user_0801,25,4.7
user_0801,4,2.6
user_0801,8,3.5
user_0801,15,2.3
user_0802,17,3.8
user_0802,30,4.3
user_0802,22,3.3
user_0802,28,4.4
user_0802,40,3.8
user_0802,6,4.2
user_0802,18,3.1
user_0802,35,3.4
user_0802,32,3.7
user_0802,41,3.7
user_0802,46,3.9
user_0802,5,4.3
user_0802,38,3.8
user_0802,15,4.3
user_0802,25,3.0
user_0803,1,4.1
user_0803,8,4.9
user_0803,41,4.8
user_0803,51,4.3
user_0803,38,5.0
user_0803,31,3.7
user_0803,49,3.1
user_0803,34,3.2
user_0803,25,3.7
user_0803,44,4.1
user_0803,18,4.7
user_0803,27,2.8
user_0803,5,4.8
user_0803,48,4.1
user_0803,6,5.0
user_0804,1,4.9
user_0804,23,3.7
user_0804,4,4.4
user_0804,29,2.5
user_0804,16,4.2
user_0804,24,4.3
user_0804,49,3.9
user_0804,17,4.0
user_0804,37,3.9
user_0804,35,4.0
user_0804,45,3.8
user_0804,2,3.8
user_0804,50,4.5
user_0804,18,4.1
user_0804,9,4.5
user_0805,35,3.8
user_0805,16,4.7
user_0805,51,3.9
user_0805,21,4.8
user_0805,43,3.7
user_0805,1,3.2
user_0805,40,3.3
user_0805,27,3.5
user_0805,32,4.2
user_0805,18,3.1
user_0805,48,2.6
user_0805,19,4.1
user_0805,5,2.9
user_0805,36,3.9
user_0805,24,3.8
user_0806,13,5.0
user_0806,26,4.3
user_0806,40,2.8
user_0806,49,3.1
user_0806,24,3.3
user_0806,3,3.9
user_0806,19,3.3
user_0806,4,3.5
user_0806,50,2.4
user_0806,12,4.0
user_0806,30,2.9
user_0806,6,3.0
user_0806,34,2.1
user_0806,51,2.9
user_0806,7,3.4
user_0807,13,2.5
user_0807,14,3.9
user_0807,51,2.2
user_0807,9,2.4
user_0807,46,2.6
user_0807,6,3.0
user_0807,45,4.0
user_0807,31,1.0
user_0807,36,1.9
user_0807,15,4.1
user_0807,34,1.7
user_0807,39,2.3
user_0807,33,5.0
user_0807,8,1.6
user_0807,43,2.4
user_0808,23,4.3
user_0808,46,3.4
user_0808,51,4.2
user_0808,25,4.1
user_0808,50,5.0
user_0808,34,3.0
user_0808,45,3.2
user_0808,40,4.2
user_0808,14,5.0
user_0808,28,4.0
user_0808,0,4.5
user_0808,9,3.4
user_0808,15,4.0
user_0808,38,4.1
user_0808,30,3.5
user_0809,43,3.3
user_0809,28,3.4
user_0809,46,3.0
user_0809,6,3.7
user_0809,42,3.5
user_0809,34,3.8
user_0809,31,3.5
user_0809,30,3.6
user_0809,5,3.1
user_0809,33,3.7
user_0809,19,3.1
user_0809,2,3.7
user_0809,9,3.9
user_0809,22,3.3
user_0809,51,3.4
user_0810,42,4.5
user_0810,45,4.6
user_0810,9,4.0
user_0810,13,2.8
user_0810,32,1.1
user_0810,39,1.6
user_0810,7,1.0
user_0810,11,2.2
user_0810,47,1.4
user_0810,1,1.0
user_0810,22,2.1
user_0810,41,2.8
user_0810,14,4.1
user_0810,31,1.5
user_0810,44,3.4
user_0811,42,2.5
user_0811,35,2.3
user_0811,25,3.9
user_0811,8,2.3
user_0811,27,4.8
user_0811,7,3.8
user_0811,9,4.0
user_0811,11,3.2
user_0811,32,1.7
user_0811,34,2.4
user_0811,3,3.4
user_0811,1,3.3
user_0811,46,1.8
user_0811,40,3.3
user_0811,38,2.9
user_0812,34,4.4
user_0812,21,3.0
user_0812,12,4.7
user_0812,41,3.3
user_0812,39,4.3
user_0812,2,4.3
user_0812,24,3.8
user_0812,4,3.8
user_0812,15,4.9
user_0812,20,4.0
user_0812,8,4.4
user_0812,22,3.4
user_0812,36,3.8
user_0812,11,3.2
user_0812,23,3.6
user_0813,38,3.4
user_0813,48,2.8
user_0813,17,2.0
user_0813,44,3.5
user_0813,13,1.8
user_0813,5,1.7
user_0813,0,1.2
user_0813,36,3.0
user_0813,42,4.0
user_0813,30,2.3
user_0813,4,1.8
user_0813,3,2.0
user_0813,6,3.5
user_0813,43,3.3
user_0813,8,1.8
user_0814,34,4.4
user_0814,15,4.2
user_0814,1,4.8
user_0814,42,3.7
user_0814,24,3.6
user_0814,4,3.8
user_0814,49,3.3
user_0814,25,2.8
user_0814,18,4.3
user_0814,7,4.5
user_0814,36,3.2
user_0814,9,3.5
user_0814,35,3.9
user_0814,43,3.5
user_0814,2,3.5
user_0815,9,3.8
user_0815,8,2.7
user_0815,28,2.5
user_0815,1,2.9
user_0815,27,4.3
user_0815,40,1.9
user_0815,37,2.1
user_0815,31,3.9
user_0815,10,5.0
user_0815,49,3.6
user_0815,46,1.8
user_0815,42,3.2
user_0815,50,1.8
user_0815,15,1.7
user_0815,45,3.1
user_0816,46,4.2
user_0816,25,1.8
user_0816,11,3.3
user_0816,51,4.0
user_0816,41,4.1
user_0816,34,2.6
user_0816,5,4.8
user_0816,33,4.7
user_0816,15,4.1
user_0816,43,2.8
user_0816,2,4.4
user_0816,36,1.9
user_0816,8,3.9
user_0816,4,2.5
user_0816,19,3.6
user_0817,14,3.8
user_0817,46,2.5
user_0817,15,3.9
user_0817,17,2.3
user_0817,47,2.4
user_0817,8,1.3
user_0817,36,3.8
user_0817,40,4.8
user_0817,44,4.8
user_0817,22,2.3
user_0817,9,4.5
user_0817,2,1.0
user_0817,0,3.3
user_0817,45,5.0
user_0817,42,3.9
user_0818,45,4.1
user_0818,1,1.6
user_0818,47,2.2
user_0818,13,3.2
user_0818,16,1.9
user_0818,20,1.2
user_0818,11,2.2
user_0818,40,2.9
user_0818,48,1.4
user_0818,8,1.1
user_0818,28,1.6
user_0818,49,4.1
user_0818,44,2.6
user_0818,18,2.4
user_0818,12,2.6
user_0819,15,3.9
user_0819,3,4.3
user_0819,49,3.1
user_0819,18,3.6
user_0819,34,2.3
user_0819,44,2.8
user_0819,28,3.7
user_0819,37,4.0
user_0819,40,4.2
user_0819,33,3.0
user_0819,9,3.2
user_0819,2,5.0
user_0819,51,4.4
